Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
2018,10,19,15.5,4.0,9.8,0.0,0.0,0.0
2018,10,20,12.0,7.0,9.5,0.0,0.0,0.0
2018,10,21,8.0,0.5,4.3,0.0,0.0,0.0
2018,10,22,12.0,2.5,7.3,0.6,0.0,0.6
2018,10,23,9.5,-2.0,3.8,2.6,0.0,2.6
2018,10,24,5.0,1.0,3.0,0.0,0.0,0.0
2018,10,25,9.0,1.0,5.0,0.0,0.0,0.0
2018,10,26,8.0,1.5,4.8,0.0,0.0,0.0
2018,10,27,7.5,0.5,4.0,10.0,0.6,10.6
2018,10,28,6.0,0.0,3.0,0.6,0.0,0.6
2018,10,29,9.5,3.5,6.5,0.4,0.0,0.4
2018,10,30,12.5,-3.0,4.8,16.4,0.0,16.4
2018,10,31,13.0,5.0,9.0,2.8,0.0,2.8
2018,11,1,8.0,3.0,5.5,36.6,0.0,36.6
2018,11,2,6.0,3.0,4.5,2.8,0.0,2.8
2018,11,3,7.0,2.0,4.5,0.0,0.0,0.0
2018,11,4,7.0,-9.0,-1.0,1.2,0.0,1.2
2018,11,5,10.5,4.5,7.5,5.2,0.0,5.2
2018,11,6,16.5,8.0,12.3,3.2,0.0,3.2
2018,11,7,8.0,4.5,6.3,0.0,0.0,0.0
2018,11,8,6.5,3.5,5.0,0.6,0.0,0.6
2018,11,9,3.5,-1.0,1.3,10.4,1.0,11.4
2018,11,10,3.0,-2.5,0.3,0.0,0.0,0.0
2018,11,11,3.5,-3.5,0.0,0.0,0.0,0.0
2018,11,12,6.5,0.0,3.3,2.8,0.0,2.8
2018,11,13,1.5,-0.5,0.5,0.0,0.0,0.0
2018,11,14,0.0,-6.0,-3.0,0.0,0.0,0.0
2018,11,15,1.0,-7.0,-3.0,0.0,10.6,14.6
2018,11,16,3.0,-2.0,0.5,0.0,0.2,0.4
2018,11,17,3.0,0.0,1.5,0.0,0.0,0.0
2018,11,18,2.0,-5.5,-1.8,0.0,0.0,0.0
2018,11,19,5.0,0.5,2.8,0.0,1.2,0.6
2018,11,20,1.5,-2.5,-0.5,0.0,0.4,0.0
2018,11,21,-2.0,-7.0,-4.5,0.0,0.2,0.0
2018,11,22,-2.5,-14.0,-8.3,0.0,0.0,0.0
2018,11,23,3.0,-12.0,-4.5,0.0,0.0,0.0
2018,11,24,6.5,-4.0,1.3,3.0,0.0,3.0
2018,11,25,7.0,3.0,5.0,9.0,0.0,9.0
2018,11,26,5.5,1.5,3.5,19.2,0.0,19.2
2018,11,27,1.5,-1.0,0.3,0.0,1.0,0.8
2018,11,28,3.0,-2.5,0.3,0.0,0.0,0.0
2018,11,29,2.0,0.0,1.0,0.0,0.0,0.0
2018,11,30,2.0,-0.5,0.8,0.0,0.0,0.0
2018,12,1,5.0,-0.5,2.3,6.0,0.0,6.0
2018,12,2,12.0,1.5,6.8,4.4,0.0,4.4
2018,12,3,1.0,0.5,0.8,0.0,0.8,0.8
2018,12,4,0.0,-5.0,-2.5,0.0,0.0,0.0
2018,12,5,1.5,-9.0,-3.8,0.0,0.2,0.2
2018,12,6,1.5,-2.5,-0.5,0.0,1.2,0.4
2018,12,7,-4.0,-11.5,-7.8,0.0,1.2,0.4
2018,12,8,0.5,-6.5,-3.0,0.0,0.0,0.0
2018,12,9,1.0,-6.0,-2.5,0.0,0.0,0.0
2018,12,10,1.0,-2.0,-0.5,0.0,0.2,0.0
2018,12,11,0.0,-4.0,-2.0,0.0,0.4,0.4
2018,12,12,1.0,-3.5,-1.3,0.0,4.0,2.2
2018,12,13,2.0,-2.5,-0.3,1.8,0.0,1.8
2018,12,14,5.0,-3.0,1.0,2.2,0.0,2.2
2018,12,15,4.0,-1.5,1.3,0.0,0.0,0.0
2018,12,16,6.0,-1.5,2.3,0.0,0.0,0.0
2018,12,17,3.0,-1.5,0.8,0.0,0.0,0.0
2018,12,18,0.0,-6.5,-3.3,0.0,0.0,0.0
2018,12,19,7.0,-7.0,0.0,0.0,0.0,0.0
2018,12,20,5.5,-4.0,0.8,14.0,0.0,14.0
2018,12,21,5.0,2.0,3.5,0.4,0.0,0.4
2018,12,22,-0.5,-2.5,-1.5,0.0,0.0,0.0
2018,12,23,0.5,-2.5,-1.0,0.0,0.0,0.2
2018,12,24,1.5,-1.5,0.0,0.0,0.6,0.4
2018,12,25,2.0,-3.0,-0.5,0.0,0.0,0.0
2018,12,26,2.0,-3.5,-0.8,0.0,0.0,0.0
2018,12,27,8.0,-9.0,-0.5,8.4,0.0,8.4
2018,12,28,11.5,-2.5,4.5,0.4,0.0,0.4
2018,12,29,-2.5,-5.0,-3.8,0.0,1.6,1.4
2018,12,30,1.0,-8.5,-3.8,0.0,0.0,0.0
2018,12,31,5.5,-5.5,0.0,12.8,0.0,12.8
2019,1,1,0.5,-3.0,-1.3,0.0,0.0,0.0
2019,1,2,0.0,-11.0,-5.5,0.0,5.6,3.6
2019,1,3,2.0,-4.5,-1.3,0.0,0.0,0.0
2019,1,4,8.0,-0.5,3.8,0.0,0.0,0.0
2019,1,5,4.0,-3.0,0.5,0.0,0.0,0.0
2019,1,6,1.5,-2.5,-0.5,0.0,0.0,0.0
2019,1,7,8.5,-9.5,-0.5,3.2,0.0,3.2
2019,1,8,6.0,-3.0,1.5,3.0,0.0,3.0
2019,1,9,0.5,-2.5,-1.0,0.0,0.6,1.2
2019,1,10,-5.5,-8.5,-7.0,0.0,0.0,0.0
2019,1,11,-7.5,-14.0,-10.8,0.0,0.0,0.0
2019,1,12,-4.5,-10.5,-7.5,0.0,0.0,0.0
2019,1,13,-5.0,-12.5,-8.8,0.0,0.0,0.0
2019,1,14,0.0,-10.5,-5.3,0.0,0.0,0.0
2019,1,15,0.5,-5.0,-2.3,0.0,0.0,0.0
2019,1,16,-0.5,-8.0,-4.3,0.0,0.0,0.0
2019,1,17,-2.5,-14.5,-8.5,0.0,1.8,1.2
2019,1,18,0.0,-6.0,-3.0,0.0,0.0,0.0
2019,1,19,-9.5,-15.0,-12.3,0.0,9.0,10.6
2019,1,20,-14.5,-19.0,-16.8,0.0,0.0,0.0
2019,1,21,-11.0,-23.0,-17.0,0.0,0.0,0.0
2019,1,22,0.5,-21.5,-10.5,0.0,5.2,6.6
2019,1,23,5.5,-6.0,-0.3,6.6,1.0,8.4
2019,1,24,1.0,-1.5,-0.3,0.0,0.0,0.0
2019,1,25,-5.5,-8.5,-7.0,0.0,0.0,0.0
2019,1,26,-5.5,-14.0,-9.8,0.0,9.0,5.6
2019,1,27,-7.5,-11.5,-9.5,0.0,0.0,0.0
2019,1,28,-2.5,-20.5,-11.5,0.0,28.4,25.6
2019,1,29,-5.0,-13.5,-9.3,0.0,0.0,0.0
2019,1,30,-16.0,-19.5,-17.8,0.0,0.0,0.0
2019,1,31,-13.0,-22.5,-17.8,0.0,0.0,0.0
2019,2,1,-8.5,-20.0,-14.3,0.0,0.0,0.0
2019,2,2,1.5,-16.0,-7.3,0.0,0.0,0.0
2019,2,3,7.5,-1.0,3.3,0.4,0.0,0.4
2019,2,4,11.0,3.0,7.0,2.2,0.0,2.2
2019,2,5,1.0,-4.0,-1.5,0.0,2.0,6.8
2019,2,6,-2.0,-7.5,-4.8,4.0,2.0,8.2
2019,2,7,5.5,-4.0,0.8,0.8,0.0,0.8
2019,2,8,-3.0,-7.0,-5.0,0.0,0.0,0.0
2019,2,9,-3.0,-10.5,-6.8,0.0,0.0,0.0
2019,2,10,-3.0,-10.0,-6.5,0.0,4.0,2.2
2019,2,11,-3.0,-6.5,-4.8,0.0,0.8,1.4
2019,2,12,1.0,-9.5,-4.3,4.2,12.0,20.2
2019,2,13,-2.5,-5.5,-4.0,0.0,0.8,0.8
2019,2,14,4.0,-5.0,-0.5,1.8,0.0,1.8
2019,2,15,4.0,-2.5,0.8,0.0,0.4,0.0
2019,2,16,-2.0,-8.0,-5.0,0.0,0.0,0.0
2019,2,17,-5.5,-12.0,-8.8,0.0,6.2,3.2
2019,2,18,-4.0,-10.0,-7.0,0.0,0.0,0.0
2019,2,19,-2.5,-18.5,-10.5,0.0,0.0,0.0
2019,2,20,3.0,-14.0,-5.5,2.8,0.2,3.0
2019,2,21,3.5,-3.0,0.3,0.0,0.0,0.0
2019,2,22,2.5,-4.5,-1.0,0.0,0.0,0.0
2019,2,23,3.0,-7.5,-2.3,7.0,0.0,7.0
2019,2,24,6.0,-0.5,2.8,0.8,1.0,1.8
2019,2,25,-3.5,-6.5,-5.0,0.0,0.0,0.0
2019,2,26,-5.0,-11.5,-8.3,0.0,0.4,0.4
2019,2,27,-9.0,-13.0,-11.0,0.0,16.8,9.0
2019,2,28,-4.5,-21.0,-12.8,0.0,0.0,0.0
2019,3,1,2.0,-14.5,-6.3,0.0,0.0,0.0
2019,3,2,-0.5,-7.0,-3.8,0.0,5.0,3.0
2019,3,3,-0.5,-6.5,-3.5,0.0,0.4,0.4
2019,3,4,-7.0,-16.0,-11.5,0.0,0.0,0.0
2019,3,5,-7.5,-14.5,-11.0,0.0,0.0,0.0
2019,3,6,-8.0,-14.0,-11.0,0.0,0.0,0.0
2019,3,7,-5.0,-13.5,-9.3,0.0,0.0,0.0
2019,3,8,0.5,-16.5,-8.0,0.0,0.0,0.0
2019,3,9,3.0,-14.0,-5.5,10.0,0.0,10.0
2019,3,10,5.5,-2.0,1.8,1.0,0.0,1.0
2019,3,11,2.0,-0.5,0.8,0.0,0.0,0.0
2019,3,12,2.5,-3.5,-0.5,0.0,0.0,0.0
2019,3,13,3.5,-5.0,-0.8,0.4,0.0,0.4
2019,3,14,9.5,0.5,5.0,8.8,0.0,8.8
2019,3,15,6.5,3.0,4.8,1.2,0.0,1.2
2019,3,16,1.5,-2.0,-0.3,0.0,0.0,0.4
2019,3,17,2.5,-7.0,-2.3,0.0,0.0,0.0
2019,3,18,3.5,-7.5,-2.0,0.0,0.2,0.2
2019,3,19,6.5,-6.0,0.3,0.0,0.0,0.0
2019,3,20,10.0,-4.0,3.0,0.8,0.0,0.8
2019,3,21,8.0,1.5,4.8,0.0,0.0,0.0
2019,3,22,3.0,-0.5,1.3,0.0,0.0,0.0
2019,3,23,5.5,-7.5,-1.0,0.0,0.0,0.0
2019,3,24,9.0,-3.5,2.8,0.0,0.0,0.0
2019,3,25,4.0,-6.5,-1.3,0.0,0.0,0.0
2019,3,26,5.5,-5.5,0.0,0.0,0.0,0.0
2019,3,27,9.0,-6.0,1.5,0.8,0.0,0.8
2019,3,28,12.5,-3.5,4.5,1.6,0.0,1.6
2019,3,29,12.0,3.5,7.8,10.6,0.0,10.6
2019,3,30,4.5,0.5,2.5,13.0,5.0,23.6
2019,3,31,2.5,-1.0,0.8,0.0,0.2,0.2
2019,4,1,3.5,-6.5,-1.5,0.0,0.0,0.0
2019,4,2,9.0,-0.5,4.3,0.0,0.0,0.0
2019,4,3,7.5,2.0,4.8,0.0,0.0,0.0
2019,4,4,5.0,-2.5,1.3,0.0,0.0,0.0
2019,4,5,4.5,-2.5,1.0,0.0,0.0,0.0
2019,4,6,13.5,1.0,7.3,0.0,0.0,0.0
2019,4,7,13.0,4.0,8.5,0.0,0.0,0.0
2019,4,8,15.5,5.5,10.5,0.4,0.0,0.4
2019,4,9,10.5,3.5,7.0,0.0,0.0,0.0
2019,4,10,8.0,0.0,4.0,0.0,0.0,0.0
2019,4,11,7.0,-2.0,2.5,0.0,0.0,0.6
2019,4,12,13.0,1.0,7.0,1.2,0.0,1.2
2019,4,13,15.5,0.0,7.8,0.0,0.0,0.0
2019,4,14,4.0,1.0,2.5,30.4,0.0,30.4
2019,4,15,9.0,1.0,5.0,0.0,0.0,0.0
2019,4,16,10.0,1.5,5.8,0.0,0.0,0.0
2019,4,17,14.5,-2.5,6.0,0.0,0.0,0.0
2019,4,18,21.5,5.0,13.3,4.0,0.0,4.0
2019,4,19,10.0,6.0,8.0,19.8,0.0,19.8
2019,4,20,9.5,4.0,6.8,7.8,0.0,7.8
2019,4,21,13.5,6.0,9.8,0.0,0.0,0.0
2019,4,22,18.5,3.0,10.8,0.0,0.0,0.0
2019,4,23,14.5,7.0,10.8,6.2,0.0,6.2
2019,4,24,13.5,3.5,8.5,0.0,0.0,0.0
2019,4,25,16.5,0.0,8.3,16.0,0.0,16.0
2019,4,26,14.0,7.5,10.8,1.4,0.0,1.4
2019,4,27,9.0,0.5,4.8,0.0,0.0,0.0
2019,4,28,10.0,2.0,6.0,0.0,0.0,0.0
2019,4,29,7.0,-2.5,2.3,0.6,0.2,0.8
2019,4,30,11.0,2.0,6.5,7.2,0.0,7.2
2019,5,1,9.0,4.5,6.8,5.8,0.0,5.8
2019,5,2,11.5,5.5,8.5,16.0,0.0,16.0
2019,5,3,11.5,5.0,8.3,0.2,0.0,0.2
2019,5,4,15.0,6.5,10.8,0.0,0.0,0.0
2019,5,5,19.0,4.0,11.5,0.0,0.0,0.0
2019,5,6,23.5,3.5,13.5,2.2,0.0,2.2
2019,5,7,16.0,7.0,11.5,0.0,0.0,0.0
2019,5,8,12.5,3.0,7.8,0.0,0.0,0.0
2019,5,9,16.5,7.5,12.0,15.8,0.0,15.8
2019,5,10,15.5,11.0,13.3,0.2,0.0,0.2
2019,5,11,14.5,0.5,7.5,0.0,0.0,0.0
2019,5,12,9.5,5.5,7.5,9.0,0.0,9.0
2019,5,13,8.0,4.0,6.0,6.2,0.0,6.2
2019,5,14,16.5,5.5,11.0,0.2,0.0,0.2
2019,5,15,21.0,3.5,12.3,0.4,0.0,0.4
2019,5,16,17.0,6.5,11.8,1.0,0.0,1.0
2019,5,17,18.0,7.5,12.8,0.0,0.0,0.0
2019,5,18,17.0,4.0,10.5,0.0,0.0,0.0
2019,5,19,23.0,8.0,15.5,3.4,0.0,3.4
2019,5,20,19.0,12.0,15.5,0.0,0.0,0.0
2019,5,21,19.0,5.0,12.0,0.0,0.0,0.0
2019,5,22,15.5,6.0,10.8,0.2,0.0,0.2
2019,5,23,25.5,6.0,15.8,0.6,0.0,0.6
2019,5,24,21.5,11.0,16.3,3.8,0.0,3.8
2019,5,25,20.5,10.5,15.5,21.2,0.0,21.2
2019,5,26,23.0,15.0,19.0,0.0,0.0,0.0
2019,5,27,24.0,9.0,16.5,3.0,0.0,3.0
2019,5,28,12.5,9.0,10.8,2.0,0.0,2.0
2019,5,29,17.0,10.5,13.8,0.0,0.0,0.0
2019,5,30,23.5,9.0,16.3,0.0,0.0,0.0
2019,5,31,20.0,7.0,13.5,0.0,0.0,0.0
2019,6,1,22.0,9.5,15.8,3.2,0.0,3.2
2019,6,2,20.5,12.0,16.3,0.2,0.0,0.2
2019,6,3,17.0,6.0,11.5,0.0,0.0,0.0
2019,6,4,18.0,4.0,11.0,1.4,0.0,1.4
2019,6,5,19.0,8.5,13.8,14.6,0.0,14.6
2019,6,6,25.0,12.5,18.8,0.0,0.0,0.0
2019,6,7,27.0,9.0,18.0,0.0,0.0,0.0
2019,6,8,24.0,13.5,18.8,0.0,0.0,0.0
2019,6,9,26.0,12.0,19.0,6.4,0.0,6.4
2019,6,10,17.0,14.5,15.8,11.8,0.0,11.8
2019,6,11,22.5,11.0,16.8,0.0,0.0,0.0
2019,6,12,23.0,6.5,14.8,8.2,0.0,8.2
2019,6,13,16.0,13.0,14.5,9.6,0.0,9.6
2019,6,14,23.0,11.0,17.0,0.2,0.0,0.2
2019,6,15,21.0,11.0,16.0,0.0,0.0,0.0
2019,6,16,21.0,9.5,15.3,0.0,0.0,0.0
2019,6,17,24.0,11.5,17.8,0.0,0.0,0.0
2019,6,18,26.0,13.5,19.8,0.0,0.0,0.0
2019,6,19,26.5,14.0,20.3,1.0,0.0,1.0
2019,6,20,23.0,16.0,19.5,29.6,0.0,29.6
2019,6,21,23.5,13.0,18.3,0.0,0.0,0.0
2019,6,22,25.0,12.5,18.8,0.0,0.0,0.0
2019,6,23,27.0,11.5,19.3,0.0,0.0,0.0
2019,6,24,25.0,12.0,18.5,11.6,0.0,11.6
2019,6,25,25.5,17.0,21.3,0.0,0.0,0.0
2019,6,26,29.0,16.0,22.5,0.0,0.0,0.0
2019,6,27,30.0,14.5,22.3,0.0,0.0,0.0
2019,6,28,25.0,15.0,20.0,6.0,0.0,6.0
2019,6,29,29.0,18.5,23.8,0.0,0.0,0.0
2019,6,30,25.0,16.5,20.8,0.0,0.0,0.0
2019,7,1,28.0,12.0,20.0,0.6,0.0,0.6
2019,7,2,27.5,20.5,24.0,0.0,0.0,0.0
2019,7,3,30.5,17.5,24.0,0.0,0.0,0.0
2019,7,4,30.5,14.5,22.5,0.0,0.0,0.0
2019,7,5,31.5,18.0,24.8,14.0,0.0,14.0
2019,7,6,31.0,22.0,26.5,0.0,0.0,0.0
2019,7,7,31.0,19.0,25.0,0.0,0.0,0.0
2019,7,8,27.0,12.0,19.5,0.0,0.0,0.0
2019,7,9,28.5,11.5,20.0,0.0,0.0,0.0
2019,7,10,31.0,12.0,21.5,0.0,0.0,0.0
2019,7,11,32.0,19.0,25.5,0.6,0.0,0.6
2019,7,12,25.0,16.5,20.8,0.0,0.0,0.0
2019,7,13,30.5,14.5,22.5,14.8,0.0,14.8
2019,7,14,27.5,16.5,22.0,0.0,0.0,0.0
2019,7,15,28.5,12.0,20.3,0.0,0.0,0.0
2019,7,16,32.0,17.0,24.5,3.4,0.0,3.4
2019,7,17,29.5,21.5,25.5,11.0,0.0,11.0
2019,7,18,30.0,21.0,25.5,0.0,0.0,0.0
2019,7,19,31.5,22.0,26.8,2.0,0.0,2.0
2019,7,20,34.0,23.5,28.8,4.6,0.0,4.6
2019,7,21,29.0,21.0,25.0,0.0,0.0,0.0
2019,7,22,25.5,18.0,21.8,3.8,0.0,3.8
2019,7,23,28.0,13.5,20.8,0.0,0.0,0.0
2019,7,24,27.0,15.0,21.0,0.0,0.0,0.0
2019,7,25,29.5,14.0,21.8,0.0,0.0,0.0
2019,7,26,30.5,15.0,22.8,0.0,0.0,0.0
2019,7,27,30.0,16.0,23.0,0.0,0.0,0.0
2019,7,28,32.0,20.0,26.0,0.0,0.0,0.0
2019,7,29,31.0,19.5,25.3,4.6,0.0,4.6
2019,7,30,29.5,19.5,24.5,1.2,0.0,1.2
2019,7,31,28.0,16.0,22.0,0.0,0.0,0.0
2019,8,1,27.0,13.0,20.0,0.0,0.0,0.0
2019,8,2,29.0,12.0,20.5,0.0,0.0,0.0
2019,8,3,30.5,13.0,21.8,0.0,0.0,0.0
2019,8,4,27.0,18.5,22.8,0.0,0.0,0.0
2019,8,5,30.5,12.5,21.5,0.0,0.0,0.0
2019,8,6,27.0,19.0,23.0,4.0,0.0,4.0
2019,8,7,29.0,19.5,24.3,0.0,0.0,0.0
2019,8,8,27.0,14.5,20.8,1.4,0.0,1.4
2019,8,9,26.0,15.0,20.5,0.0,0.0,0.0
2019,8,10,25.0,14.0,19.5,0.0,0.0,0.0
2019,8,11,29.0,13.0,21.0,0.0,0.0,0.0
2019,8,12,30.0,16.0,23.0,0.2,0.0,0.2
2019,8,13,30.0,17.0,23.5,0.0,0.0,0.0
2019,8,14,26.5,17.5,22.0,0.0,0.0,0.0
2019,8,15,25.0,13.5,19.3,1.6,0.0,1.6
2019,8,16,27.0,14.0,20.5,8.4,0.0,8.4
2019,8,17,29.0,17.0,23.0,5.4,0.0,5.4
2019,8,18,29.0,17.5,23.3,1.8,0.0,1.8
2019,8,19,28.5,19.5,24.0,0.0,0.0,0.0
2019,8,20,29.5,13.5,21.5,0.0,0.0,0.0
2019,8,21,31.5,20.0,25.8,3.2,0.0,3.2
2019,8,22,24.5,16.0,20.3,0.0,0.0,0.0
2019,8,23,23.5,11.5,17.5,0.0,0.0,0.0
2019,8,24,23.5,10.5,17.0,0.0,0.0,0.0
2019,8,25,24.5,10.0,17.3,0.0,0.0,0.0
2019,8,26,25.0,13.5,19.3,1.4,0.0,1.4
2019,8,27,21.0,17.5,19.3,7.6,0.0,7.6
2019,8,28,27.5,16.0,21.8,0.0,0.0,0.0
2019,8,29,26.0,16.0,21.0,0.0,0.0,0.0
2019,8,30,25.0,16.0,20.5,0.0,0.0,0.0
2019,8,31,23.0,12.0,17.5,0.0,0.0,0.0
2019,9,1,20.0,12.0,16.0,3.4,0.0,3.4
2019,9,2,24.5,15.5,20.0,0.0,0.0,0.0
2019,9,3,22.5,11.5,17.0,5.4,0.0,5.4
2019,9,4,20.5,17.0,18.8,0.0,0.0,0.0
2019,9,5,24.0,8.0,16.0,0.0,0.0,0.0
2019,9,6,22.0,10.0,16.0,2.0,0.0,2.0
2019,9,7,23.5,10.0,16.8,0.0,0.0,0.0
2019,9,8,18.0,12.0,15.0,0.0,0.0,0.0
2019,9,9,20.5,9.0,14.8,0.0,0.0,0.0
2019,9,10,23.0,8.5,15.8,20.8,0.0,20.8
2019,9,11,29.5,17.0,23.3,1.0,0.0,1.0
2019,9,12,21.5,12.5,17.0,0.0,0.0,0.0
2019,9,13,21.0,12.0,16.5,4.4,0.0,4.4
2019,9,14,23.5,16.0,19.8,0.0,0.0,0.0
2019,9,15,18.5,9.5,14.0,4.2,0.0,4.2
2019,9,16,18.5,14.0,16.3,1.8,0.0,1.8
2019,9,17,24.0,8.0,16.0,0.0,0.0,0.0
2019,9,18,23.5,9.5,16.5,0.0,0.0,0.0
2019,9,19,24.0,11.0,17.5,0.0,0.0,0.0
2019,9,20,26.0,10.0,18.0,0.0,0.0,0.0
2019,9,21,28.5,14.0,21.3,0.0,0.0,0.0
2019,9,22,31.0,16.5,23.8,0.4,0.0,0.4
2019,9,23,25.0,21.5,23.3,0.0,0.0,0.0
2019,9,24,22.0,13.0,17.5,0.0,0.0,0.0
2019,9,25,25.5,9.0,17.3,3.4,0.0,3.4
2019,9,26,22.0,14.5,18.3,0.0,0.0,0.0
2019,9,27,22.5,6.0,14.3,2.6,0.0,2.6
2019,9,28,21.0,14.5,17.8,0.8,0.0,0.8
2019,9,29,18.5,8.5,13.5,0.0,0.0,0.0
2019,9,30,17.5,11.0,14.3,0.0,0.0,0.0
2019,10,1,31.0,13.5,22.3,12.4,0.0,12.4
2019,10,2,16.0,13.5,14.8,1.2,0.0,1.2
2019,10,3,10.5,7.5,9.0,1.8,0.0,1.8
2019,10,4,12.0,6.5,9.3,0.0,0.0,0.0
2019,10,5,14.0,2.5,8.3,1.8,0.0,1.8
2019,10,6,21.0,10.0,15.5,0.0,0.0,0.0
2019,10,7,18.0,9.5,13.8,0.0,0.0,0.0
2019,10,8,19.0,3.5,11.3,0.0,0.0,0.0
2019,10,9,17.5,4.0,10.8,0.0,0.0,0.0
2019,10,10,17.0,5.0,11.0,0.0,0.0,0.0
2019,10,11,19.5,7.0,13.3,5.5,0.0,5.5
2019,10,12,14.0,10.0,12.0,0.0,0.0,0.0
2019,10,13,16.5,0.0,8.3,0.0,0.0,0.0
2019,10,14,12.5,6.0,9.3,0.0,0.0,0.0
2019,10,15,15.0,0.0,7.5,14.6,0.0,14.6
2019,10,16,12.0,9.5,10.8,7.2,0.0,7.2
2019,10,17,9.0,6.0,7.5,0.0,0.0,0.0
2019,10,18,11.0,4.0,7.5,0.0,0.0,0.0
2019,10,19,13.0,-2.0,5.5,0.0,0.0,0.0
2019,10,20,18.5,4.0,11.3,0.0,0.0,0.0
2019,10,21,15.0,4.0,9.5,9.4,0.0,9.4
2019,10,22,16.5,11.5,14.0,4.4,0.0,4.4
2019,10,23,13.5,4.5,9.0,0.6,0.0,0.6
2019,10,24,14.0,5.0,9.5,0.0,0.0,0.0
2019,10,25,12.0,2.5,7.3,0.0,0.0,0.0
2019,10,26,11.5,-1.5,5.0,35.8,0.0,35.8
2019,10,27,14.0,7.5,10.8,4.0,0.0,4.0
2019,10,28,17.5,3.0,10.3,0.0,0.0,0.0
2019,10,29,16.5,4.0,10.3,0.0,0.0,0.0
2019,10,30,9.0,6.0,7.5,23.2,0.0,23.2
2019,10,31,11.0,6.0,8.5,11.8,0.0,11.8
2019,11,1,5.5,1.5,3.5,0.0,0.0,0.0
2019,11,2,7.5,0.0,3.8,1.8,0.0,1.8
2019,11,3,6.0,0.5,3.3,1.2,0.0,1.2
2019,11,4,12.0,1.0,6.5,0.0,0.0,0.0
2019,11,5,8.5,5.0,6.8,0.0,0.0,0.0
2019,11,6,5.0,-2.0,1.5,1.8,4.2,6.4
2019,11,7,2.5,-2.0,0.3,0.0,0.2,0.0
2019,11,8,0.5,-7.0,-3.3,0.0,0.0,0.0
2019,11,9,3.5,-5.0,-0.8,0.0,0.0,0.0
2019,11,10,7.0,0.5,3.8,0.0,0.0,0.4
2019,11,11,-2.0,-5.0,-3.5,0.0,16.4,12.8
2019,11,12,-4.0,-9.0,-6.5,0.0,0.0,0.0
2019,11,13,-1.0,-16.5,-8.8,0.0,2.4,2.0
2019,11,14,0.5,-5.5,-2.5,0.0,0.0,0.4
2019,11,15,4.0,-1.0,1.5,0.0,0.0,0.0
2019,11,16,-3.5,-11.0,-7.3,0.0,0.0,0.0
2019,11,17,2.5,-7.5,-2.5,1.2,0.2,1.6
2019,11,18,2.0,-3.5,-0.8,5.0,0.2,5.2
2019,11,19,4.5,-0.5,2.0,0.2,0.0,0.2
2019,11,20,6.0,1.0,3.5,0.0,0.0,0.0
2019,11,21,10.5,-3.5,3.5,4.8,0.0,4.8
2019,11,22,4.0,0.0,2.0,0.0,0.0,0.0
2019,11,23,6.0,-4.0,1.0,0.0,0.0,0.0
2019,11,24,6.5,-4.5,1.0,0.0,0.0,0.0
2019,11,25,7.5,0.0,3.8,0.6,0.0,0.6
2019,11,26,11.0,-0.5,5.3,0.6,0.0,0.6
2019,11,27,9.5,1.0,5.3,6.2,0.0,6.2
2019,11,28,2.0,-1.0,0.5,0.0,0.0,0.0
2019,11,29,-1.0,-4.0,-2.5,0.0,0.0,0.0
2019,11,30,-1.5,-5.5,-3.5,0.0,0.0,0.0
2019,12,1,-2.0,-6.5,-4.3,0.4,9.8,16.8
2019,12,2,-0.5,-5.0,-2.8,0.0,0.4,0.6
2019,12,3,1.5,-12.5,-5.5,0.0,1.2,1.6
2019,12,4,3.0,-1.5,0.8,0.0,0.0,0.0
2019,12,5,0.5,-2.0,-0.8,0.0,6.6,6.4
2019,12,6,0.0,-3.0,-1.5,0.0,0.2,0.2
2019,12,7,0.0,-6.5,-3.3,0.0,0.0,0.0
2019,12,8,6.0,-10.0,-2.0,0.4,0.0,0.4
2019,12,9,10.0,2.5,6.3,6.0,0.0,6.0
2019,12,10,1.5,-3.0,-0.8,0.0,0.0,0.0
2019,12,11,-2.5,-9.5,-6.0,0.0,0.2,0.2
2019,12,12,-1.0,-11.0,-6.0,0.0,0.0,0.0
2019,12,13,5.0,-5.5,-0.3,4.6,0.0,4.6
2019,12,14,2.5,-0.5,1.0,10.6,1.0,15.6
2019,12,15,-0.5,-3.0,-1.8,0.0,0.0,0.0
2019,12,16,1.5,-6.5,-2.5,0.0,0.0,0.0
2019,12,17,1.0,-7.5,-3.3,0.0,0.6,0.4
2019,12,18,-6.0,-11.5,-8.8,0.0,0.2,0.2
2019,12,19,-7.0,-17.5,-12.3,0.0,7.8,2.0
2019,12,20,-3.0,-12.5,-7.8,0.0,0.0,0.0
2019,12,21,3.0,-10.5,-3.8,0.0,0.0,0.0
2019,12,22,7.0,-4.0,1.5,0.0,0.0,0.0
2019,12,23,9.0,-1.0,4.0,0.0,0.0,0.0
2019,12,24,1.0,-4.0,-1.5,0.0,0.0,0.0
2019,12,25,3.0,-1.5,0.8,0.0,0.0,0.0
2019,12,26,6.5,-0.5,3.0,0.0,0.0,0.0
2019,12,27,10.0,1.0,5.5,0.0,0.0,0.0
2019,12,28,5.0,1.0,3.0,0.0,0.0,0.0
2019,12,29,2.0,0.0,1.0,11.4,0.0,11.4
